author_id,lang,created_at.x,id,text,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,username,verified,location,created_at.y,name,description,url
2402486687,es,2021-04-21T03:49:05.000Z,1384715788360241153,@luis_barrales @ignaciobriones_ Le faltó tan de paco,0,0,0,0,pchacai,FALSE,"Viña del Mar, Chile",2014-03-11T15:38:54.000Z,Antonia M,Detesto la inteligencia artificial aplicada a la atención al cliente.,""
2470114597,es,2021-04-21T05:21:04.000Z,1384738935860039680,"@ArenadelsolM @Gronow66 @DigitalFmChile @ignaciobriones_ Exacto, es el Hugo Bravo de turno, usable y desechable",0,0,0,0,Lilolilium,FALSE,Earth,2014-04-30T00:55:34.000Z,🦊Loreto 😷🌎🌳🌿🌺🐝 💚,"It's over half a century now and I'm still learning 💧Active defender of environment and animal rights 🌎 Witch, denial hunter and botkiller #Aprobé",""
250216655,es,2021-04-21T03:56:09.000Z,1384717565763670021,"@Cesarioreyes @javiparada @ignaciobriones_ La nueva allamand, siempre al lado equivocado",0,0,0,0,pelayinpelayito,FALSE,"",2011-02-10T17:10:42.000Z,Pelayathan,"Historia y Geografía, pseudo escritor.
Las redes sociales son un chiste y no la vida real.
De sangre altiva y noble corazón ⚪⚫",""
2856267274,es,2021-04-21T04:12:31.000Z,1384721687325851648,@SylviaEyzaguirr @como_tvo @javiparada @ignaciobriones_ Lo que usted hizo con tere marinovick,0,0,0,0,LOTAALTOLOTABAJ,FALSE,"Ñuñoa, Chile",2014-11-02T06:14:38.000Z,Cepi,naci en lota,""
286420831,pt,2021-04-21T04:59:19.000Z,1384733463484502019,@javiparada @ignaciobriones_ Indecente,0,0,0,0,Srta_Pame,FALSE,Macondo,2011-04-22T23:59:18.000Z,Pam,"",""
286995200,es,2021-04-21T05:05:13.000Z,1384734949841018882,@ManuAraneda_com @dmorenoh @javiparada @ignaciobriones_ @evopoli O que se le cerraron las puertas en la oposición por oportunista y chocar curada.,0,0,0,0,XGatokupa,FALSE,Santiago de Chile,2011-04-24T03:36:32.000Z,XGatokupa,"De profesión, sociólogo. Me interesan muchas áreas del conocimiento. Hago canciones de vez en cuando.",""
28978747,es,2021-04-21T03:51:56.000Z,1384716507616325643,@AlexMar69813780 @DigitalFmChile @desbordes @ignaciobriones_ Gente de barrio = caquita puff.,0,0,0,0,ClaudioAp,FALSE,Santiago de Chile,2009-04-05T12:20:21.000Z,Claudio Apablaza,Sociologo de la Chile 49 años. Corazón solitario. siempre a la izquierda y libertario,""
301588417,es,2021-04-21T04:23:38.000Z,1384724484087758848,@SylviaEyzaguirr @javiparada @ignaciobriones_ El sector que representa es cómplice del asesinato a su padre. Basta con algo más?,0,0,0,0,jjoakun,FALSE,"",2011-05-19T18:31:47.000Z,Joaquín Pulgar,"•Arquitecto millennial•
•Viviendo la vida a lo sudaca•",""
303251870,es,2021-04-21T04:26:57.000Z,1384725317739237379,@javiparada @ignaciobriones_ Javiera los tiene dando vueltas en círculo. Necesitamos líderes constructivos no destructivos. Resilencia en su máxima expresión.,0,0,1,0,pgboyg,FALSE,Chile,2011-05-22T15:06:31.000Z,pgb,1975-20...,https://t.co/Fv8DSzS3J8
31490056,es,2021-04-21T05:42:11.000Z,1384744251846795264,"@dmorenoh @javiparada @ignaciobriones_ 25/10/ 2019, ella va vestida de blanco a la Moneda a respaldar a Piñera ""pidiendo paz"" (no a los Manifestantes, a Piñera ""ojos menos y muertos), de ahí en adelante es un símbolo para el Libero y Emol como ""legítima"" líder de izquierda. Yo agradezco q esta semana salió del closet",0,0,0,0,KikeSantana,FALSE,Santiago_Chile,2009-04-15T19:20:10.000Z,L. Enrique Santana,"PhD-MPA U of Washington, ahora Profesor Asistente UAI Chile- Director Formando Ciudadanía Digital https://t.co/uBVEKpewcT",""
