author_id,text,id,lang,created_at.x,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,location,name,url,created_at.y,description,verified,username
118449572,@pamela_parga @ignaciowalker https://t.co/VqqhXkzr7G,1384713907932180481,und,2021-04-21T03:41:37.000Z,0,0,0,0,Santiago de Chile,Leticia García F. Asamblea Constituyente Soberana,https://t.co/OIZexrDgO1,2010-02-28T18:44:48.000Z,Humanista. Miembro del Centro de Estudios Humanistas CEHUM-Alétheia.,FALSE,leticia_gf
1185377958564913154,@PamJiles @ignaciowalker La verdad que me llama la atención como tan odiada por la derecha y consigue votos?? de ese sector es extraño.,1384702989919789058,es,2021-04-21T02:58:13.000Z,0,0,0,0,"",@CapuCanela,"",2019-10-19T02:12:49.000Z,"soy una persona que odia a todos los hijos de puta que torturaron, violaron asesinaron, quemaron vivos a compatriotas",FALSE,capucanela
1197931789937004544,@ignaciowalker Usted es weon de nacimiento o se pegó en la cabeza? Está recién despertando?,1384721370291052544,es,2021-04-21T04:11:16.000Z,0,0,0,0,"",liza,"",2019-11-22T17:36:22.000Z,"",FALSE,lizita31644174
1245419211301752838,@PamJiles @ignaciowalker Para que darle tribuna a un fantasma???,1384700752300498946,es,2021-04-21T02:49:20.000Z,0,0,0,0,"",Nicolás Frigolett,"",2020-04-01T18:34:25.000Z,"",FALSE,NicolsFrigolet1
1250865606276059143,@ignaciowalker Y eso les duele más que nada.,1384706593934221312,es,2021-04-21T03:12:33.000Z,0,0,0,0,"",Vicente Meza,"",2020-04-16T19:16:39.000Z,Antes tenía un proyecto; tiempo atrás solía escribir mucho. Otoño veinticuatro.-,FALSE,VicenteMezza
1253926109877600256,"@ignaciowalker Mentira la derecha la está subiendo, para bajar a JADUE pero en las encuestas respetables y creíbles gana en todas 
#JaduePdte2022",1384735172843745280,es,2021-04-21T05:06:06.000Z,0,0,0,0,"Providencia, Chile",Antonella Siri,"",2020-04-25T05:58:02.000Z,"No me siga derecha, delincuentes, mafiosos, saqueadores, asesinos, torturadores, violadores, narcos, golpistas, dictadores, pedofilos serán bloqueados #JaduePre",FALSE,antonella_siri
127330489,@AnnMargaretInos @Pablo_Maltes @PamJiles @Benjadgg @ignaciowalker Maldito frente amplio que no apoyó el proyecto de ley el 2002!!! Todos unos vendidos 🤬🤬🤬🤬,1384713840609402880,es,2021-04-21T03:41:20.000Z,0,0,0,0,"Santiago, Chile",Raul,"",2010-03-28T21:18:52.000Z,"Egresado de @DerechoUChile, pero del @CSDColoColo.",FALSE,otinujmendez
1273767694513442817,@PamJiles @ignaciowalker @ignaciowalker fuiste por lana y saliste trasquilado! Jajajaj pobre wn.,1384705786530631682,es,2021-04-21T03:09:20.000Z,0,0,0,0,"",Chango del desierto #JaduePresidente,"",2020-06-19T00:01:15.000Z,"Viajero y ciudadano del mundo, consciente y consecuente.",FALSE,del_chango
1279076826527170561,@PamJiles @ignaciowalker https://t.co/wxxROyFVOa,1384701745457246210,und,2021-04-21T02:53:17.000Z,0,0,0,0,"",María Teresa,"",2020-07-03T15:37:50.000Z,segura de mi misma,FALSE,MaraTer03135126
1284874611151245314,@ignaciowalker Creí que el tope era de 4.5 millones aprox. No me cuadra. Y tu cuanto sacaste. Verdad que no necesita hacer retiros.,1384710181901291522,es,2021-04-21T03:26:48.000Z,0,0,0,0,"",Gonzalo Segura Díaz,"",2020-07-19T15:36:14.000Z,Profesor de Historia y Ciencias Sociales; #apruebo.,FALSE,GonzaloSeguraD3
1288848028703567877,@ignaciowalker Agua agua agua señor... eso no más le digo,1384706841297539074,es,2021-04-21T03:13:32.000Z,0,0,0,0,"",Nay,"",2020-07-30T14:45:00.000Z,"",FALSE,esp_nay
1290853603054321671,@Pablo_Maltes @PamJiles @Benjadgg @ignaciowalker Terminará siendo la presidenta de tanta rabia que tenemos los chilenos. No confiamos en lis partidos,1384700544690933761,es,2021-04-21T02:48:31.000Z,0,0,0,0,"",Nieves,"",2020-08-05T03:34:50.000Z,Sensibilidad,FALSE,Nieves41514845
1304583348141125632,"@ignaciowalker La BANDA DE LOS WALKER. Los MAGNATES DE LA SEQUÍA roban el agua y quieren legitimar su robo en la Constitución. Son o pagan candidatos a constituyentes, presidenciales y demás a su servicio. El de ellos, no el de usted. ¡FÍJESE BIEN, NO VOTE POR LADRONES DE AGUA! https://t.co/G8jte7R0ZV",1384701787291242498,es,2021-04-21T02:53:27.000Z,0,0,0,0,"",Bosque Azul,"",2020-09-12T00:51:46.000Z,Bosqueazul de Chile Bosquejos de Chile Vozquejas de Chile,FALSE,BosqueAzul1
1304583348141125632,"@ignaciowalker La BANDA DE LOS WALKER. Los MAGNATES DE LA SEQUÍA roban el agua y quieren legitimar su robo en la Constitución. Son o pagan candidatos a constituyentes, presidenciales y demás a su servicio. El de ellos, no el de usted. ¡FÍJESE BIEN, NO VOTE POR LADRONES DE AGUA! https://t.co/zaCqhDnjBX",1384701637902614531,es,2021-04-21T02:52:51.000Z,7,0,17,0,"",Bosque Azul,"",2020-09-12T00:51:46.000Z,Bosqueazul de Chile Bosquejos de Chile Vozquejas de Chile,FALSE,BosqueAzul1
1304583348141125632,"@PepeSolido @Mtmoller22 @ignaciowalker La BANDA DE LOS WALKER. Los MAGNATES DE LA SEQUÍA roban el agua y quieren legitimar su robo en la Constitución. Son o pagan candidatos a constituyentes, presidenciales y demás a su servicio. El de ellos, no el de usted. ¡FÍJESE BIEN, NO VOTE POR LADRONES DE AGUA! https://t.co/lZb3nfbvSd",1384701112872316931,es,2021-04-21T02:50:46.000Z,4,0,15,1,"",Bosque Azul,"",2020-09-12T00:51:46.000Z,Bosqueazul de Chile Bosquejos de Chile Vozquejas de Chile,FALSE,BosqueAzul1
1304583348141125632,"@ignaciowalker La BANDA DE LOS WALKER. Los MAGNATES DE LA SEQUÍA roban el agua y quieren legitimar su robo en la Constitución. Son o pagan candidatos a constituyentes, presidenciales y demás a su servicio. El de ellos, no el de usted. ¡FÍJESE BIEN, NO VOTE POR LADRONES DE AGUA! https://t.co/EebcoImASJ",1384701921324318723,es,2021-04-21T02:53:59.000Z,0,0,0,0,"",Bosque Azul,"",2020-09-12T00:51:46.000Z,Bosqueazul de Chile Bosquejos de Chile Vozquejas de Chile,FALSE,BosqueAzul1
1309586219786031108,@ignaciowalker Este weon acupana la señora para que cantara en su campaña poniendo un escenario se creía Rockstar el payaso más bien se veía como rey del bukake del los empresarios jajaj hijuelas te saluda CTM,1384705995729944580,es,2021-04-21T03:10:10.000Z,0,0,0,0,"",Linou,"",2020-09-25T20:11:27.000Z,pa la family siempre,FALSE,Linou45083104
1313323123769565186,Si decían que #sebastianpiñera es sordo aquí está la solución ustedes tienen la pelota ahora a ver si se mojan el potito y no son pura boca.@ximerincon @desbordes @ignaciowalker @ricardolagos @ProvosteYasna @SenadoresRN @SenadoresPS @SenadoresPRD @SenadoresDC #estallido2021 https://t.co/VggSgZ0PJ4,1384704537190150150,es,2021-04-21T03:04:22.000Z,2,0,2,0,"Santiago, Chile",Jorgestgo5,"",2020-10-06T03:40:21.000Z,"",FALSE,jorgestgo5
1313443197935333376,"@PamJiles @ignaciowalker No te preocupes Pam, estos son Giles no JILES",1384708176080216070,es,2021-04-21T03:18:50.000Z,0,0,0,0,"",RSE#NoDominga,"",2020-10-06T11:37:43.000Z,"",FALSE,RSE42635000
1313443197935333376,@ignaciowalker Ustedes son Giles no Jiles,1384707928435875840,es,2021-04-21T03:17:51.000Z,0,0,0,0,"",RSE#NoDominga,"",2020-10-06T11:37:43.000Z,"",FALSE,RSE42635000
131497280,@ignaciowalker @kakostgo Deja de fumar yerba Ignacio. Estás hablando puras $#@&amp;*%,1384717861365686274,es,2021-04-21T03:57:19.000Z,0,0,0,0,Chile,Marcelo Maturana APRUEBO.,"",2010-04-10T13:01:00.000Z,Neurociencias -Terapeuta-Regresiones hipnóticas. Soy alegre porque conozco el dolor. De animales aprendí fuera de E. de Veterinaria. Parada mi otro apellido.,FALSE,marcelmatu
1320041181343059968,@ToddChaman @Pipesebastian3 @Pablo_Maltes @PamJiles @Benjadgg @ignaciowalker @Muletjaime @KarimBianchi @elfrente_amplio Yaaaaa...ok,1384703660333142017,tr,2021-04-21T03:00:53.000Z,0,1,0,0,"",Victor Muñoz,"",2020-10-24T16:35:35.000Z,Alegador como pocos... Y picado también.,FALSE,VictorM12778365
1320041181343059968,@ToddChaman @Pipesebastian3 @Pablo_Maltes @PamJiles @Benjadgg @ignaciowalker @Muletjaime @KarimBianchi @elfrente_amplio Bloqueado por aweonao'. Tal cual😂😂,1384704613115473931,es,2021-04-21T03:04:40.000Z,0,0,0,0,"",Victor Muñoz,"",2020-10-24T16:35:35.000Z,Alegador como pocos... Y picado también.,FALSE,VictorM12778365
1325101695085522945,@ignaciowalker @PamJiles como que huele a humo añejo por acá!,1384706477487702017,es,2021-04-21T03:12:05.000Z,0,0,0,0,"",Sebastián,"",2020-11-07T15:44:33.000Z,"",FALSE,Sebasti15806640
1330742181057925122,@ignaciowalker Y eso te duele..vas a recibir menos mesada de las afp,1384703794752237568,es,2021-04-21T03:01:25.000Z,0,0,0,0,"","Jony Johnas,el feo","",2020-11-23T05:17:45.000Z,"",FALSE,JohnasJony
1335922239837966347,@PamJiles @ignaciowalker https://t.co/B4kZdXf30F,1384704695156056067,und,2021-04-21T03:05:00.000Z,0,0,1,0,"",Decoracionespremium@gmail.com,"",2020-12-07T12:21:15.000Z,Sociable,FALSE,Decoracionespr2
1347939409656754177,@PamJiles @ignaciowalker Roba agua abuela!,1384700206600671232,es,2021-04-21T02:47:10.000Z,0,0,1,0,"",Cate 👽,"",2021-01-09T16:13:02.000Z,"Amo a Mon Laferte 💚🌱
Resentida de corazón 🔥
Sueño con un Chile mejor 🙌
No idolatro asesinos ☠️
Los corruptos deben estar en la cárcel 🤬",FALSE,Cate31laferte
1347939409656754177,@ignaciowalker Te gusta a vo no má!,1384700073565691916,es,2021-04-21T02:46:38.000Z,1,0,2,0,"",Cate 👽,"",2021-01-09T16:13:02.000Z,"Amo a Mon Laferte 💚🌱
Resentida de corazón 🔥
Sueño con un Chile mejor 🙌
No idolatro asesinos ☠️
Los corruptos deben estar en la cárcel 🤬",FALSE,Cate31laferte
1351200598843129863,@ignaciowalker Los mafiosos Walker lacra para este pais siempre defendiendo sus negocios jamas a los trabajadores y tiene la patudez de criticar a Pamela Jiles que es la unica que promete una ayuda concreta para nosotros y cumple ...mejor cierre el hocico compadre su hora ya paso,1384719258458931201,es,2021-04-21T04:02:52.000Z,0,0,0,0,"",Memoriaficticia,"",2021-01-18T16:12:01.000Z,"",FALSE,memoriaficticia
1354239644876070915,@PepeSolido @PamJiles @Pablo_Maltes @Benjadgg @ignaciowalker jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja jajajajaja,1384701588808347650,es,2021-04-21T02:52:39.000Z,0,0,0,0,"",Italo Genovese,"",2021-01-27T01:28:54.000Z,"",FALSE,ItaloGenovese1
1370261312,"@PepeSolido @ignaciowalker No es el
Es el hermano
Que fue ministro de agricultura
Este fue peor
No leyó el programa de Bachelet",1384701842353963009,es,2021-04-21T02:53:40.000Z,1,0,4,0,en este mundo,srmillaguiEsbir,"",2013-04-21T18:32:33.000Z,un eterno soñador,FALSE,sr_millagui
1376305524380205061,"@PamJiles @ignaciowalker la gente es muy gueona, si hubiera sido Lavín también estaría primero, a la gente le importa un pico quien sea el de la idea, solo quiere su plata, no es mérito de la.loca.",1384700833410043908,es,2021-04-21T02:49:39.000Z,0,0,0,0,"",Flor Bravo,"",2021-03-28T22:49:56.000Z,"",FALSE,FlorBra72772656
1377273272790843398,@PamJiles @ignaciowalker Ya',1384716116405145601,und,2021-04-21T03:50:23.000Z,0,0,0,0,"",solitario,"",2021-03-31T14:55:25.000Z,Fuerza patriotica.,FALSE,AlexMar69813780
1377273272790843398,@PamJiles @ignaciowalker A la presidencia.,1384716086604619780,es,2021-04-21T03:50:16.000Z,0,0,0,0,"",solitario,"",2021-03-31T14:55:25.000Z,Fuerza patriotica.,FALSE,AlexMar69813780
1380717539538436097,@ignaciowalker No es raro si se analiza el motivo sin sesgo... apropiarse de una idea ajena y convertirla en un estandarte de combate! en una pandemia mal manejada donde el CONFINAMIENTO deteriora gravemente la economía familiar y el RETIRO DE FONDOS PROPIOS resuelve el problema? GRITO Y PLATA!,1384700877160779776,es,2021-04-21T02:49:50.000Z,0,1,0,0,"Santiago, Chile",Dragón pequeño,"",2021-04-10T03:01:44.000Z,Con pila para rato...abierto al diálogo y el debate respetuoso y con argumentos...,FALSE,Dragnpequeo1
1383937479946903558,"@PamJiles @ignaciowalker No Lee lo programas, impone a la hija de candidata.... Además de eso, nada.",1384700680691232768,es,2021-04-21T02:49:03.000Z,0,0,0,0,"",Chile Emerge,"",2021-04-19T00:16:36.000Z,"tu abrazo estará conmigo,
venceremos a la muerte,
a la muerte venceremos,
venceremos a la muerte...",FALSE,ChileEmerge
1383978784680943627,@Pablo_Maltes @PamJiles @Benjadgg @ignaciowalker Asi es,1384734683070664706,es,2021-04-21T05:04:10.000Z,0,0,0,0,"",Aton,"",2021-04-19T03:00:43.000Z,"",FALSE,Aton78010791
1384202882111574016,@PamJiles @ignaciowalker Yo creo que se saca la pelusa del ombligo. Y no ve o no quiere ver la realidad del pueblo.,1384701571930501126,es,2021-04-21T02:52:35.000Z,0,0,0,0,"",pamela tapia,"",2021-04-19T17:51:16.000Z,Aburrida de la falta de criterio,FALSE,pamelat39459859
1406872340,"@Pablo_Maltes @PamJiles @Benjadgg @ignaciowalker Basta con el egocentrismo, lo único que vaz a lograr es podrir la imagen de @PamJiles , ahí hay un pueblo que se debe respetar, ayudar, porque gracias a nosotros ustedes tienen los lujos que se dan...paren la wea de una y hagan algo contra ese infeliz qlo de @sebastianpinera",1384702579859464192,es,2021-04-21T02:56:36.000Z,0,0,0,0,"",Marcelino Rojas ,"",2013-05-06T05:32:18.000Z,No tengo absolutamente ningún deseo de encajar,FALSE,rojas_mma
1643779795,@PamJiles @ignaciowalker Parlamentario Walter.Esos 35.000 M que ud defiende Dios sabe porque razón. ¿ Ese dinero de quienes son?,1384710460100988929,es,2021-04-21T03:27:55.000Z,1,0,3,0,"JEHOVÁ CREADOR.) דברים 4:35, 3",DIOS JESÚS TODOPODEROSO. אני מכיר לעצמי סלע מקלט ש,"",2013-08-03T22:09:14.000Z,"אלוהים האבא כסף של אנאנאקיס, אוהב ובריאות 2014",FALSE,ReinaldoMarfull
1654276310,@ignaciowalker Perro culiao tonto.,1384700271805227009,es,2021-04-21T02:47:25.000Z,0,0,0,0,"Las Condes, Chile",🤟🏼,"",2013-08-08T01:25:34.000Z,"No soy de izquierda, pero si alguien se declara de derecha o pinochetista me da vergüenza ajena.",FALSE,Illeredir
166286202,"@ignaciowalker Y vos qué hay hecho, aparte de vivir del Estado...🤮🤮🤮",1384703674442715138,es,2021-04-21T03:00:57.000Z,0,0,0,0,Santiago de Chile,Paren la Tierra que me quiero Bajar...,"",2010-07-13T19:53:56.000Z,"LO PEOR DE UN SER HUMANO ES RENEGAR DE DONDE VIENE, O SEA SER UN DESCLASADO...",FALSE,Politacastillor
1891565414,"@PamJiles @ignaciowalker Ignacio Walker un verdadero camaleón de la política,en chileno un real csm",1384719848211636226,es,2021-04-21T04:05:13.000Z,0,0,0,0,"",Marcelo Vergara,"",2013-09-21T21:38:57.000Z,"",FALSE,68Vergara
189783393,@PamJiles @ignaciowalker El único Walker  bueno es Johnny Walker ...todos los demás son DC....Nuncas ma derecha...nunca más DC,1384727758048223232,es,2021-04-21T04:36:39.000Z,0,0,2,0,"chile y sus alrededores, ",El_comentarista,"",2010-09-12T06:01:23.000Z,"#yoapruebo , comentado Twitter de otros, a veces bien a veces no...lo importante es aportar o no aportar...en realidad es comentar.",FALSE,FelipeVidalG
222323499,"@PamJiles @ignaciowalker #AcusacionConstitucionalAPiñera 
#FueraPiñera 
#TercerRetiro10xCiento",1384707691931750402,und,2021-04-21T03:16:55.000Z,0,0,1,0,"Allá, en el Sur.Bío-Bío, Chile",#JusticiaParaTomasito #PalestinaLibre 🇵🇸,https://t.co/ZkiZHVWdL0,2010-12-03T02:35:41.000Z,"Es nuestra confianza en nosotros lo que incrementa nuestra fe en los grandes valores de la Humanidad,en la certeza de que esos valores tendrán que prevalecer...",FALSE,MonicaConCuba
2355423662,"@PamJiles @ignaciowalker Abuela, esperaba una conclusión menos brillante por parte de un ex alumno del Saint George’s con un Master en Princeton? Se le ocurrió después del tercer vaso de Single Malt",1384709127247732736,es,2021-04-21T03:22:37.000Z,0,0,0,0,Mi departamento ,Nicolás Bibiloni Morrison,"",2014-02-21T22:43:42.000Z,Hater,FALSE,n_bibilonim80
2365632880,@PamJiles @ignaciowalker 👏👏👏👏👏👏👏👏👏👏👏,1384715481412784130,und,2021-04-21T03:47:52.000Z,0,0,0,0,"",Jorge Saavedra,https://t.co/ekZDNYiEQK,2014-02-25T20:37:05.000Z,En guerra contra la mediocridad😡🤼‍♂️🤼‍♂️,FALSE,NAGU_CHILE
245870141,"@ignaciowalker Entre el country club y la falopa en los privados, no te queda una neurona para pensar que los chilenos estamos pasando hambre hdp.",1384700383147220997,es,2021-04-21T02:47:52.000Z,1,0,1,0,"",Tukkho,"",2011-02-01T17:00:55.000Z,"",FALSE,Tukkho
2522533493,"@ignaciowalker 🐀 por lo menos ah luchado para que podamos SOBREVIVIR no como tu y tus sequacesq'viven como reyes con millonarios sueldos y con losdebajo de la mesa, mas encima tienen el descaro de burlarse denosotros,un IFEqdicequesomosmillonariosy clasemediaquesomosmuypobresq'somos?
@PamJiles",1384720767837827072,es,2021-04-21T04:08:52.000Z,0,0,0,0,"",The Payaxo Zepada,"",2014-05-02T04:01:34.000Z,"",FALSE,ThePaYaXo
2579079323,@ignaciowalker Primera vez estoy de acuerdo en algo con Ud,1384706960608698370,es,2021-04-21T03:14:00.000Z,0,0,0,0,"",Felipe,"",2014-06-03T01:39:02.000Z,"",FALSE,felipemjara
271966310,"@ignaciowalker Paren las weas con 1 Walker es suficiente en la política somos 18millones, una casta la política de mierda, los rincón, los Coloma, etc, se hacen los larrys",1384701657565511682,es,2021-04-21T02:52:56.000Z,0,0,1,0,"Iquique, Chile",edo cmp,"",2011-03-25T14:57:01.000Z,piola,FALSE,EdoCmp
280577822,@ignaciowalker Que participación efectiva tuvo en 1er y 2do retiro? aparte del bailecito?,1384718275721015296,es,2021-04-21T03:58:58.000Z,0,0,0,0,"Santiago, Chile",Zorro ql... 🦊,"",2011-04-11T16:16:55.000Z,"ex-sureño, Ingeniero, método KISS, Epistócrata. Mejorar y reparar cosas es mi pasión.",FALSE,zorroku
2947176970,@ignaciowalker https://t.co/ENHDti2tnt,1384700333776064513,und,2021-04-21T02:47:40.000Z,1,0,1,0,"",3 retiro ahora ya,"",2014-12-29T00:41:06.000Z,"",FALSE,Franbra200814
303244599,"@ignaciowalker Correcto, eso es lo que esperamos de ella, que nos apoye, usted hace lo mismo con sus electores ¿?",1384709289525321729,es,2021-04-21T03:23:15.000Z,1,0,2,0,"",Diego,"",2011-05-22T14:52:44.000Z,"",FALSE,Diegovapormas
3058945432,@ignaciowalker Se te acabó el robo ladrón concha de tu madre.,1384712673594593301,es,2021-04-21T03:36:42.000Z,0,0,0,0,Chile,reknegado,"",2015-02-24T13:14:55.000Z,"Allendista. No a sociolistos, progres, dc, fachos, concertacionistas, corruptos, delincuentes y/o narcotraficantes. No creo en ninguna institución del estado.",FALSE,reknegado
324472272,"@ignaciowalker Y aigun dia tendras la decencia de hablar del agua!!!!!!

Suelta el agua.",1384700741491769347,es,2021-04-21T02:49:17.000Z,2,0,2,0,"La Serena, Chile",ccc,"",2011-06-26T17:44:09.000Z,"",FALSE,Mtmoller22
3315691330,@PamJiles @ignaciowalker https://t.co/ENqOdA1J6m,1384708918052544513,und,2021-04-21T03:21:47.000Z,0,0,0,0,"Puente Alto, Chile",Guillermo Quiroz,"",2015-06-09T19:10:18.000Z,En tercera via ciudadana Observó y medito mejorar mi país aunque algunos me vean como un patipelado,FALSE,terceraviaciuda
335459040,"@EguigurenFco @ignaciowalker Despues de esto ya no (10%), para bien o para mal.",1384715353511632898,es,2021-04-21T03:47:21.000Z,0,0,0,0,"Cordillera, Metropolitana de S",Nico Parraguirre,"",2011-07-14T18:27:06.000Z,"Técnico en Telecomunicaciones, conectividad y redes // Colocolino // Tauro// Pyme WiFi Solutions Chile, Expertos en Conectividad WiFi //",FALSE,nparraguirre
367416176,"@ignaciowalker Y ud aparte de criticar,""apitutar"" a su familia, que ha hecho por las personas?...ser diputado,llenarse los bolsillos de plata,mejor callese!!",1384700528152752130,es,2021-04-21T02:48:27.000Z,1,0,5,0,Chile,Sureña voto Apruebo💙❤💜,"",2011-09-03T23:02:17.000Z,libre de pensamiento .,FALSE,CarmenLeiva3
383969355,@ignaciowalker En serio hueón ? Puta el wn inteligente hueón ooooh ¿no hay pensado en ser político? AWEONAO,1384725535268515842,es,2021-04-21T04:27:49.000Z,0,0,0,0,"Ñuñoa, Chile",El Marco del futuro,"",2011-10-02T20:49:40.000Z,"",FALSE,Markholico
40856606,@ignaciowalker Y mientras tanto la @PDC_Chile como siempre https://t.co/65kklLEZaU,1384700123591200776,es,2021-04-21T02:46:50.000Z,4,1,5,0,Santiago,Francisco Ormazábal,"",2009-05-18T11:36:45.000Z,"Cristiano, obrero en SU obra! y quiero pasar a Aprendiz, para eso estudio.",FALSE,FranOrmazabal
4404689777,@Benjadgg @Pablo_Maltes @ignaciowalker A quien propones?,1384716245740707840,es,2021-04-21T03:50:54.000Z,0,0,0,0,Chile,Joseph,"",2015-12-07T12:21:44.000Z,"Piñera 4.6 %

NO AL TPP-11",FALSE,PepeSolido
4404689777,"@ecarrizo @PamJiles @Pablo_Maltes @Benjadgg @ignaciowalker Te falto 1, el que pone memes porque no sabe escribir",1384700996174106626,es,2021-04-21T02:50:18.000Z,0,1,0,0,Chile,Joseph,"",2015-12-07T12:21:44.000Z,"Piñera 4.6 %

NO AL TPP-11",FALSE,PepeSolido
475889385,"@ignaciowalker Y tu puto partido le ha dado la espalda a la ciudadanía por décadas, no es de extrañar que nadie los quiera...",1384705342748205058,es,2021-04-21T03:07:34.000Z,0,0,0,0,"",cristian Acuña,"",2012-01-27T15:05:49.000Z,"Chileno, PaMa de Fernando Tomás y papá de Emma Sofía, futuro Ing., objetivo y amigo de mis amigos....",FALSE,apardocristian
51580982,"@Pablo_Maltes @PamJiles @Benjadgg @ignaciowalker Pero eso no significa que la Jiles no sea una populista de tomo y lomo, un cáncer para la democracia y un éxito de la demagogia más burda.",1384707459005222912,es,2021-04-21T03:15:59.000Z,0,0,1,0,Chile,jaurés Caddeo,"",2009-06-27T22:48:22.000Z,"Mitad Santiaguino, mitad Montevideano. Liberal de corazón, amante de la filosofía y psicólogo por vocación",FALSE,jcaddeob
51580982,"@PepeSolido @PamJiles @Pablo_Maltes @Benjadgg @ignaciowalker La única banda que le darán a la Jiles será en un programa de farándula. Lo de ella es puro show pirotécnico, 0 contenido.",1384706609197326337,es,2021-04-21T03:12:36.000Z,0,0,1,0,Chile,jaurés Caddeo,"",2009-06-27T22:48:22.000Z,"Mitad Santiaguino, mitad Montevideano. Liberal de corazón, amante de la filosofía y psicólogo por vocación",FALSE,jcaddeob
